"id","occurredDate","division","district","shift","beat","serviceType","source","allegationType","allegation","finding","residentRace","residentSex","residentAge","officerRace","officerSex","officerAge","officerYearsOfService","officerIdentifier"
"a52a6f4c52f0382193c8c59e11da8caa","2018-06-05 00:00:00","Operations Division","Northwest District","NW Late Shift","","Warrant Service","CPCO (Informal)","Neglect of Duty","Failure to Make and Turn in All Reports Promptly, Accurately, and Completely in Conformity With Department Orders.","","Black","Female","42","White","Male","42","10","950d49759ea58670b7c0f0e53056b3d3"
"a52a6f4c52f0382193c8c59e11da8caa","2018-06-05 00:00:00","Operations Division","Northwest District","NW Late Shift","","Warrant Service","CPCO (Informal)","Neglect of Duty","Failure to Secure Property","","Black","Female","42","White","Male","42","10","950d49759ea58670b7c0f0e53056b3d3"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","","","","Black","Male","47","White","Male","33","8","ff78917ff2c35f10e72ab5f463698fa0"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","","","","Black","Male","47","White","Male","32","1","cd5279980be1112efb5b8854beeba66f"
"bfdcdac68bc33c7fcd6a179d5279bcc9","2018-06-07 00:00:00","Operations Division","Southwest District","SW Middle Shift","","Traffic Stop","CPCO (Informal)","Citizen Interaction","Rude, Demeaning, or Affronting Language","","White","Male","48","White","Male","51","27","6bbf0e742dbc1e33d7a2a4cf93b943e9"
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","","","Exonerated","Black","Male","34","White","Male","36","12","da8d8d6ea1c25a85527dff8ea8aab6e8"
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","Citizen Interaction","Failure to Provide Name or Badge Number","Exonerated","Black","Male","34","White","Male","36","12","da8d8d6ea1c25a85527dff8ea8aab6e8"
"19953f30ecc5ac4fbf55d20a5863b985","2018-06-04 00:00:00","Operations Division","North District","ND Middle Shift","","Investigation","CPCO (Informal)","","","","Black","Female","","Black","Male","38","14","c5c8be960681c3f37ec422c36121edbd"
"19953f30ecc5ac4fbf55d20a5863b985","2018-06-04 00:00:00","Operations Division","North District","ND Middle Shift","","Investigation","CPCO (Informal)","Use of Force","Improper Use of Weapon","","Black","Female","","Black","Male","38","14","c5c8be960681c3f37ec422c36121edbd"
"19953f30ecc5ac4fbf55d20a5863b985","2018-06-04 00:00:00","Operations Division","North District","ND Middle Shift","","Investigation","CPCO (Informal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","Black","Female","","Black","Male","38","14","c5c8be960681c3f37ec422c36121edbd"
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","Citizen Interaction","Failure to Provide Name or Badge Number","","Black","Male","34","","","","",""
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","Black","Male","34","","","","",""
"ee4e99ec9d8aa19523a4ae599c8cdcfc","2018-06-01 00:00:00","Operations Division","Northwest District","NW Late Shift","","Call for Service","CPCO (Formal)","","","","White","Male","47","White","Male","34","3","bbb99b457fe67953655818b9beed9c3c"
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","Prisoner Handling/Trans.","Unreasonable Handcuffing/Detention","Exonerated","Black","Male","34","White","Male","36","12","da8d8d6ea1c25a85527dff8ea8aab6e8"
"5d4effca3e44e2de08adfeb68f03b2e5","2018-12-21 00:00:00","Criminal Investigation Division","Covert Investigations","Gangs and Violent Crimes","Violent Crimes","Warrant Service","CPCO (Informal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","Exonerated","Black","Male","34","White","Male","36","12","da8d8d6ea1c25a85527dff8ea8aab6e8"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","Black","Male","47","White","Male","33","8","ff78917ff2c35f10e72ab5f463698fa0"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","47","White","Male","32","1","cd5279980be1112efb5b8854beeba66f"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","Citizen Interaction","Rude, Discourteous, or Insulting Language","","Black","Male","47","White","Male","32","1","cd5279980be1112efb5b8854beeba66f"
"bc4f743583aa4eb818abe2ca41eb4aa5","2018-06-03 00:00:00","Operations Division","Northwest District","NW Middle Shift","","Call for Service","CPCO (Formal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","47","White","Male","27","3","0540a9371f0ac996a5b4708a065ebddc"
"e9b46a46f6d08e3105b5b72a67fb2697","2018-06-19 00:00:00","Operations Division","East District","ED Middle Shift","","","CPCO (Informal)","Substandard Performance","Failure to Perform Duties Which Maintain Satisfactory Standards of Efficiency/Objectives of Department.","","Black","Male","","Black","Male","34","3","02f8a4369c1328fc65a5dd26ecdcdcb5"
"937b7214c42f28ba1acc904090d8472a","2018-06-09 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift","Traffic Stop","CPCO (Formal)","","","","Black","Male","21","White","Male","45","15","143e2ad6368b3b0daa1e33faed507f25"
"937b7214c42f28ba1acc904090d8472a","2018-06-09 00:00:00","Operations Division","Southwest District","SW Day Shift","SW Day Shift","Traffic Stop","CPCO (Formal)","","","","Black","Male","21","White","Male","35","12","c8bf10003bde211570d3dec226f7886b"
"d98ff4278a415ace3d094e33966aaff4","2018-07-06 00:00:00","Operations Division","North District","ND Day Shift","ND Day Shift","Call for Service","CPCO (Informal)","","","","White","Male","54","White","Male","50","27","cb3f179192ee545afd7bec8432ca51a5"
"d98ff4278a415ace3d094e33966aaff4","2018-07-06 00:00:00","Operations Division","North District","ND Day Shift","ND Day Shift","Call for Service","CPCO (Informal)","Citizen Interaction","Rude, Demeaning, or Affronting Language","","Unknown","Male","54","White","Male","50","27","cb3f179192ee545afd7bec8432ca51a5"
"892b636c6062d8000b35a3ea78a4e6c5","2018-07-06 00:00:00","Operations Division","North District","ND Late Shift","","Off-Duty Employment","CPCO (Formal)","","","","Black","Male","23","White","Female","32","4","90d4601987ff3989cc0bca9361df1025"
"892b636c6062d8000b35a3ea78a4e6c5","2018-07-06 00:00:00","Operations Division","North District","ND Late Shift","","Off-Duty Employment","CPCO (Formal)","","","","Black","Male","23","White","Male","25","2","138826101ea01ffa3d2ea15fb8bfa7c5"
"892b636c6062d8000b35a3ea78a4e6c5","2018-07-06 00:00:00","Operations Division","North District","ND Late Shift","","Off-Duty Employment","CPCO (Formal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","Black","Male","23","White","Female","32","4","90d4601987ff3989cc0bca9361df1025"
"892b636c6062d8000b35a3ea78a4e6c5","2018-07-06 00:00:00","Operations Division","North District","ND Late Shift","","Off-Duty Employment","CPCO (Formal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","Black","Male","23","White","Male","25","2","138826101ea01ffa3d2ea15fb8bfa7c5"
"6434a4ffa47a2ceab4ceb0acfa8bc2f5","2018-08-09 00:00:00","Operations Division","East District","ED Middle Shift","","","CPCO (Informal)","","","","","Female","","Other","Female","32","2","b0fde7e01b45aeabb620cb401f4ee7e7"
"c71c0670e06c0c7e0f439a1a6e24dcb5","2018-08-12 00:00:00","Criminal Investigation Division","Organized Crime","Grand Jury Section","Prosecutor Liaison Unit","Traffic Stop","CPCO (Informal)","","","","","Female","","White","Male","45","21","635c5c3efb8b43717bc4bec2bad6e09e"
"7bc1223d050e24e86eb3eee19306f57f","2018-08-03 00:00:00","Operations Division","North District","ND Middle Shift","","Call for Service","CPCO (Informal)","","","","Black","Male","41","White","Male","28","2","4fc13f97199b425d32a954ebeb0e3145"
"1048fef2de2768895a7be6bb27bc2c1f","2018-08-06 00:00:00","Operations Division","East District","ED Middle Shift","","","CPCO (Informal)","","","","Black","Male","40","White","Male","29","3","92902b8be102c197ba4f6af26a9f16eb"
"7e45bc36b4201e0266e29c20cbfc5a8a","2018-08-12 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Call for Service","CPCO (Informal)","","","","","Male","","Black","Female","50","15","e937f002488be50ca2462a46d6280a2c"
"5ebdcefa5e02c495d70d968b9350fc1e","2018-09-03 00:00:00","Homeland Security Division","Homeland Security Bureau/Traffic","Crash Investigations Section","Hit/Run Investigations Unit","","CPCO (Informal)","","","","","Female","","White","Female","37","8","c4e4a19e482e0ea1f0fca292e9306c3d"
"27443a08b10453da43c74422774d3904","2018-09-10 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","","CPCO (Informal)","","","","","Female","","White","Male","49","18","c56e8ef20f7638bba8652e2728867505"
"0e11b4c649ea3acad66458153ca10077","2018-10-07 00:00:00","Operations Division","Northwest District","NW Late Shift","","Traffic Stop","CPCO (Formal)","","","","Black","Male","28","White","Male","31","4","b58037243dd90517274a0b0455c392f4"
"0e11b4c649ea3acad66458153ca10077","2018-10-07 00:00:00","Operations Division","Northwest District","NW Late Shift","","Traffic Stop","CPCO (Formal)","","","","Black","Male","28","","","","",""
"55f9608ed63ff6de433bbd18f435308f","2018-11-06 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Self-Initiated Activity","CPCO (Informal)","","","","","Male","","White","Male","45","14","488cc591c718cae8c3302a8f8a5cf97f"
"02db43b0c49b11a68a3a26356c520195","2018-11-20 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Call for Service","CPCO (Informal)","","","","Bi-Racial","Female","22","White","Male","42","17","515cb20fc7578f7799b67f7f2aef45e3"
"55f9608ed63ff6de433bbd18f435308f","2018-11-06 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Self-Initiated Activity","CPCO (Informal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","","Male","","White","Male","45","14","488cc591c718cae8c3302a8f8a5cf97f"
"55f9608ed63ff6de433bbd18f435308f","2018-11-06 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Self-Initiated Activity","CPCO (Informal)","Violation of Any Rule","Failure to Conform to the Department's Rules, Regulations, Orders, Policies, and Sops While Off Duty","","","Male","","White","Male","45","14","488cc591c718cae8c3302a8f8a5cf97f"
"55f9608ed63ff6de433bbd18f435308f","2018-11-06 00:00:00","Operations Division","Northwest District","NW Day Shift","NW Day Shift","Self-Initiated Activity","CPCO (Informal)","Breach of Discipline","","","","Male","","White","Male","45","14","488cc591c718cae8c3302a8f8a5cf97f"
"02db43b0c49b11a68a3a26356c520195","2018-11-20 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Call for Service","CPCO (Informal)","Use of Force","Members Shall Not Use More Force Than Reasonably Necessary","","Bi-Racial","Female","22","White","Male","42","17","515cb20fc7578f7799b67f7f2aef45e3"
"02db43b0c49b11a68a3a26356c520195","2018-11-20 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Call for Service","CPCO (Informal)","Substandard Performance","Members Shall Conform to Established Work Standards to Their Rank/Position.","","Bi-Racial","Female","22","White","Male","42","17","515cb20fc7578f7799b67f7f2aef45e3"
"e5496f72d1735616b76b60203be6ff49","2018-11-03 00:00:00","Operations Division","Northwest District","NW Late Shift","","Self-Initiated Activity","CPCO (Informal)","","","","","Male","","Black","Male","44","8","a80b9727def225c7e2781e25c6452998"
"9deef3fe72af3c67e8189809a10004c8","2018-11-07 00:00:00","Operations Division","Southeast District","SE Day Shift","SE Day Shift","Call for Service","CPCO (Informal)","","","","W","Male","56","White","Male","48","17","4888381b90b569002aa991f0ede8947a"
"8f1961a575e0cec1bbabe67741c53c83","2018-11-09 00:00:00","Operations Division","Southeast District","SE Middle Shift","","Investigation","CPCO (Informal)","","","","","Male","","White","Male","60","33","a2542f9abe6a1163d5a347990ba4b69b"
"1abd519a94daeb993af1213e8b2ba769","2018-11-15 00:00:00","Operations Division","East District","ED Day Shift","ED Day Shift","Search Warrant","CPCO (Informal)","","","","Black","Male","59","White","Male","46","16","5828936608187b4625550808f32ae005"
"1abd519a94daeb993af1213e8b2ba769","2018-11-15 00:00:00","Operations Division","East District","ED Day Shift","ED Day Shift","Search Warrant","CPCO (Informal)","","","","Black","Male","59","White","Male","46","17","7dce4c7bcdbba911fc6492a3fed58971"
"ecd145194429454ec80d839387390918","2018-11-14 00:00:00","Operations Division","Southeast District","Neighborhood Impact","Flex Team","","CPCO (Informal)","","","","","Male","","White","Male","43","16","d0a8d103a41ee573782f886af84fea77"
"367224fcb4ad32084caf4527b97c06a6","2018-11-18 00:00:00","Operations Division","Downtown  District","DT Day Shift","","Investigation","CPCO (Informal)","","","","White","Male","70","Black","Male","58","30","33fddceb7967991ead368771eaf58827"
"d2ea68ccffc79e2efd503dd8f65dd1bf","2018-12-08 00:00:00","Operations Division","East District","ED Late Shift","","Call for Service","CPCO (Informal)","","","","White","Male","","White","Male","26","3","3226b6a4df7852eba400cf646cd135f9"
"d2ea68ccffc79e2efd503dd8f65dd1bf","2018-12-08 00:00:00","Operations Division","East District","ED Late Shift","","Call for Service","CPCO (Informal)","","","","White","Male","","Hispanic","Male","38","3","e6b72da9ba2bc5ea1628b053799f1d67"
"8e3aa7bb02d150f4f890828c6668c10d","2018-12-10 00:00:00","Operations Division","North District","ND Late Shift","","Investigation","CPCO (Informal)","","","","","Male","","White","Female","26","3","2a38f0731a27b66539831843be81ac3b"
"103ba420eaa5c4eb26954a9f77f0b246","2019-01-14 00:00:00","Operations Division","Southwest District","SW Late Shift","","Self-Initiated Activity","CPCO (Informal)","Citizen Interaction","Intimidation/Improper Display of Police Authority","","Black","Female","48","Black","Male","32","4","864be88e3cf1bda7ab7afa946db44d79"
"1ca9de230d545578618a981ba5770fb6","2019-01-14 00:00:00","Operations Division","North District","ND Late Shift","17th Recruit Class","Call for Service","CPCO (Informal)","","","","Black","Female","22","White","Male","25","2","e8db93eff5d0c944953ad4cf372d55d0"
